key,rec
45664,85672
89137,74327
103474,35333
113680,67923
126647,16911
139494,86390
184042,94036
192005,9589
197792,59113
271599,79605
283966,86491
295764,36208
301976,91423
319773,7801
325201,88664
370404,77183
372983,93268
378576,67299
380278,60193
423048,98762
471112,36158
491844,65721
492409,43114
506025,48016
517876,21416
558716,32163
565349,25146
671211,5727
703555,23889
735805,29046
756262,36765
823099,55753
830950,98293
842262,82206
888960,41419
898917,56304
925167,17713
939199,84964
989883,45939
1002723,64403
1011523,98466
1086211,51533
1095902,61781
1125524,77515
1160488,95705
1223147,16245
1234613,8151
1257269,19883
1269148,44819
1278203,90040
1293796,59081
1317767,90831
1349403,30748
1389218,58141
1418747,92978
1429715,84496
1431450,49431
1439874,27438
1466717,64473
1482965,65030
1496817,7882
1506971,43860
1535896,65831
1601187,11393
1656271,6922
1736954,58569
1740237,28091
1741044,39314
1799592,87282
1819505,49186
1826060,63254
1838162,18349
1839553,17359
1850692,96139
1855527,25257
1891249,65814
1955877,7206
1996934,66503
2052969,6480
2056114,28170
2065981,10851
2066898,63321
2084964,20195
2096811,66125
2125252,39223
2150163,54052
2159382,63274
2219711,95628
2244841,19270
2271066,94480
2273051,34011
2291372,90655
2306259,81635
2312463,86885
2326191,873
2342356,3583
2364006,74371
2367600,74889
2386248,74958
2395051,45860
2448025,2415
2457643,24072
2488929,33922
2514547,30045
2514995,49336
2548562,45161
2572053,6804
2584483,98742
2589736,39750
2599055,83567
2656831,99414
2673076,83113
2682321,60088
2692803,36866
2694874,75900
2705744,98949
2731794,88304
2760730,59758
2760908,34549
2761383,65637
2786011,44041
2837184,94589
2837841,17048
2841126,84705
2869202,67840
2878375,59053
2912042,42470
2925018,75941
3007743,41694
3041293,74375
3050053,32780
3054010,28803
3102973,14857
3130906,23157
3144109,26575
3157773,76809
3211275,23547
3262018,56673
3262513,69051
3263907,84957
3285378,74846
3302933,66782
3350080,69773
3351836,69319
3366421,28510
3389163,94204
3397594,80626
3419316,58234
3436333,85733
3437640,60769
3482163,75167
3515015,93575
3537040,10704
3564813,33608
3575097,81058
3578987,79492
3631893,94324
3638857,19873
3688758,73288
3709312,15404
3713786,39463
3724527,16173
3743963,42265
3796932,75206
3826069,39429
3927861,68384
3937423,89860
3950468,46674
3952376,53952
3972939,43268
4033295,28641
4051333,23335
4065119,13283
4077882,99522
4103037,76475
4158347,42416
4164495,67953
4190441,56501
4219029,67424
4233088,3557
4253482,7895
4280273,32557
4284485,27796
4311682,64835
4342701,48367
4366893,65316
4404158,59224
4445547,79567
4455903,33600
4471443,16913
4477800,89186
4486405,91553
4543345,41656
4561604,92194
4647321,54216
4702087,90174
4708205,92600
4714803,52660
4750126,85476
4754470,27589
4778028,24096
4804480,13160
4839586,45685
4859759,66175
4895674,13956
4907476,37870
4922599,27648
4932813,64050
4945252,33286
4968885,36171
4974476,19768
4986267,92394
5003400,61516
5100587,92050
5103214,75430
5110377,8857
5120499,30942
5136235,86519
5139573,50406
5168732,54499
5254494,66854
5382960,88867
5425840,40676
5430901,65611
5456408,21833
5489603,29440
5497062,26112
5538747,1140
5556348,1685
5567873,29604
5581274,61811
5582345,33215
5603498,84408
5626281,56479
5690235,81883
5691660,58006
5707512,11726
5716464,85850
5729185,48171
5771766,88177
5822055,58671
5851598,18404
5868310,68352
5887202,30518
5925616,15843
5935231,32578
5972414,10206
6016127,19148
6021758,35769
6026072,94862
6028919,19613
6044584,52772
6052118,28832
6095352,10997
6104216,7567
6146389,17887
6172536,40451
6200373,92630
6207231,21670
6283718,86910
6291162,2553
6341506,28835
6406474,44224
6430842,37348
6457963,80978
6489359,1553
6492617,96193
6518998,4157
6536413,15709
6567781,15660
6568161,23039
6634781,76226
6636416,18931
6638393,12900
6640075,86033
6652981,89302
6663725,85690
6667908,42119
6678188,81295
6691549,98114
6697584,66101
6705618,32961
6740882,43157
6742827,57513
6772985,95847
6798151,1731
6798346,43493
6838049,8592
6856997,10313
6864832,59054
6889259,15148
6892521,73201
6903643,12051
6905882,96334
6968646,45343
6974992,84264
7016524,91106
7069253,33723
7078345,73572
7108152,70042
7153816,73223
7210133,43765
7245622,20395
7247686,75132
7263546,8650
7305370,79312
7318034,99321
7405806,51413
7407214,66634
7481856,75687
7482193,8501
7498032,33507
7524913,50895
7559701,42030
7566657,15563
7604624,10510
7605952,23718
7606305,73712
7644592,32881
7654511,62179
7701199,55382
7748539,30359
7749310,25643
7758176,27589
7761706,77937
7772914,66844
7859143,70351
7863525,19457
7880154,48121
7888001,54041
7962843,80098
7988398,94549
8003542,2992
8059473,22746
8061770,64025
8071152,12470
8072711,76262
8079368,60260
8081083,28745
8157181,252
8170384,65120
8230492,96605
8235351,5071
8255923,83747
8270171,40197
8349760,68845
8371157,11828
8429430,3108
8469057,23137
8482473,26490
8495529,62723
8507062,79442
8530084,64262
8535666,3163
8548157,9675
8566795,35512
8581844,45852
8602288,25848
8644828,87651
8667723,11209
8682671,4845
8717807,15741
8725564,54389
8731880,75411
8794978,80622
8809174,25027
8840012,1134
8939005,57576
8969756,8567
8983380,10737
9003134,16494
9009159,8154
9031925,9727
9039399,10706
9052295,68544
9060375,31241
9064286,43407
9095265,62919
9125085,3286
9170837,64371
9192091,15170
9197123,5535
9206951,34430
9219238,60477
9234264,92925
9278477,2847
9291026,77480
9331611,28986
9376202,77656
9401985,99776
9418826,67056
9438217,18218
9535018,57776
9569842,86731
9608698,99287
9651956,54427
9685193,7199
9687847,54327
9747241,52696
9763949,29667
9793485,53518
9859516,26065
9868302,9351
9917110,581
9917259,51403
9923362,90746
9929442,78304
9936490,25245
9937527,38401
10022365,89045
10032022,28906
10033256,98333
10042652,90757
10100187,23470
10164922,14759
10170026,59456
10173240,74616
10187541,63166
10192836,27279
10247633,21534
10261670,80852
10288111,93857
10291591,33207
10315894,75610
10316134,36022
10325806,56358
10348778,5794
10350966,28398
10358811,65477
10378652,33486
10384156,11131
10417028,20457
10418449,5690
10432282,51805
10498922,28087
10516635,29890
10564028,1523
10591455,78185
10592328,86814
10615877,79655
10621443,21853
10651283,17841
10683573,51564
10710701,28062
10732372,77100
10732597,78028
10761549,61760
10770612,88340
10800139,71366
10800885,86982
10806222,63928
10819578,13688
10830216,70217
10834567,57589
10878136,95644
10905715,45464
10917416,89511
10923526,35459
10970453,17384
10981652,44931
10999964,85636
11007523,50081
11021663,39686
11040760,75903
11094737,64417
11161419,95841
11162726,58030
11174129,4637
11198926,15223
11246184,67910
11263787,31073
11269009,18347
11293362,26948
11326905,84192
11345293,37024
11388728,86588
11455519,54981
11466033,44393
11561875,55886
11578615,22140
11619547,73853
11659901,8961
11669187,64205
11669525,79843
11690026,33964
11709139,55999
11748425,37426
11762109,53828
11766796,79496
11768875,50615
11786116,6034
11812502,22987
11846541,85589
11857603,25539
11857676,2289
11859615,9533
11860259,73431
11865312,57245
11869313,77345
11872787,31727
11929326,33113
11946192,91501
12009173,19218
12019470,77915
12074898,74243
12098564,61693
12109876,82792
12171170,19259
12181106,39494
12222519,9721
12243116,74739
12260239,50949
12276525,35019
12286710,75164
12290800,45184
12329515,60001
12352020,9163
12367750,54147
12367807,1873
12369052,74842
12382950,50305
12384661,36941
12404971,38809
12466502,11967
12478223,23213
12483576,23844
12529755,92858
12554499,72904
12564985,56789
12565167,63203
12571206,63935
12602534,85778
12624118,79127
12639635,28683
12666577,275
12745814,3287
12757453,12511
12807404,38298
12832545,76218
12833673,80305
12862626,99793
12873570,31506
12896765,28625
12906006,19258
12915941,7981
12956280,87699
12964911,18483
12993126,7679
12995736,33508
13019091,52759
13060213,37979
13067227,45638
13109554,50066
13128428,39384
13193188,47168
13194467,67225
13197078,42422
13240100,15320
13285928,48228
13287147,14129
13332862,27435
13364927,1614
13385359,20696
13390515,48274
13415006,96166
13423472,48574
13426821,90263
13450114,67888
13455127,42779
13560898,89087
13603063,17650
13603387,71557
13606213,81450
13625751,99443
13650513,50578
13654502,14789
13670111,76846
13684605,95493
13713482,58860
13715951,86147
13727675,96261
13753466,7679
13765200,43386
13819156,16403
13831502,28728
13872509,11448
13941161,69968
13945013,81358
13968924,85297
13991145,5579
13995661,74426
14127639,81252
14133906,42358
14165694,51363
14189709,77993
14197366,37278
14214165,41918
14218592,64631
14220431,19396
14243664,56538
14247958,61630
14302550,4935
14314531,98117
14325086,41155
14330579,27948
14339277,25411
14385697,51397
14392574,7741
14409779,25178
14434963,90518
14442953,72442
14451424,77568
14458659,94995
14472971,10530
14497923,93370
14509824,77011
14543653,4112
14553198,83073
14575490,82119
14597808,1561
14606973,13966
14609658,16442
14625226,14267
14638250,75045
14721074,35891
14755499,62327
14767732,73087
14776013,70885
14817795,1071
14845416,19754
14847274,89042
14850058,5527
14850794,28825
14856877,32063
14875355,26797
14925885,70533
14943843,8480
14958420,92485
15016933,9141
15058742,48733
15096551,70192
15112432,1229
15117096,92740
15142160,37087
15157445,2988
15174101,31549
15175181,90640
15182692,29999
15207366,11936
15220727,82287
15231009,75511
15239750,99222
15247574,80062
15253118,19621
15265792,25976
15354624,54247
15358837,48472
15378504,82861
15409072,37220
15414831,85645
15418594,21129
15421237,95652
15449733,6830
15483706,73263
15491383,27069
15522266,23752
15534915,82029
15558665,14941
15572681,97890
15605803,17383
15620331,92979
15626530,51925
15640250,84820
15679894,67164
15705024,1839
15759310,34341
15760398,79344
15775514,73832
15790685,32164
15810789,35003
15843172,40855
15877177,43486
15886650,70574
15908462,48013
15924550,11868
15928166,68207
15933845,87400
15940095,481
15945814,71264
15962781,29645
15979352,9276
15993308,5899
16000605,58219
16028228,73294
16039866,79204
16089461,95388
16099659,31406
16113564,99298
16136098,54340
16181906,59537
16213252,91672
16220708,45388
16278137,68734
16300848,57830
16311736,59377
16381421,23636
16387474,84244
16461301,89765
16490326,96779
16571235,10542
16571662,34120
16620442,26827
16678188,46413
16688319,4118
16723542,1072
16731628,54533
16748748,64656
16782702,83209
16802092,71910
16826309,79505
16829476,93283
16868088,860
16892289,73094
16898049,77305
16972152,78771
16993951,40961
16997040,16651
17010808,23233
17014734,37604
17016266,33276
17079748,52643
17084114,73409
17085410,45879
17111640,1508
17147677,4761
17210003,55541
17282580,20152
17292568,49908
17314674,61957
17369114,83306
17369469,51535
17386442,50583
17394651,38778
17404280,79582
17429937,19987
17433565,96003
17435715,39640
17440103,4587
17466477,1801
17500648,92247
17510209,75427
17582556,76602
17594231,32228
17630390,65983
17656893,67228
17659307,25033
17708322,16111
17739165,65361
17780663,90530
17800592,58737
17892365,44125
17906263,71075
17907825,19356
17913974,6062
17935632,28347
17948729,29920
17961870,23635
17971091,54053
17976350,77662
17979818,99754
18014069,80476
18016322,71663
18025991,31628
18054955,781
18067230,63185
18070863,23920
18078563,92458
18117892,93395
18162241,41327
18190514,48422
18196995,10783
18197308,28929
18208686,78731
18278103,28662
18279827,7897
18291139,27961
18328303,48260
18328483,97386
18361166,20135
18409835,52561
18427955,36310
18430412,58554
18455130,14766
18465089,7536
18504431,83540
18520408,96043
18535278,36911
18554071,99888
18588091,69490
18594488,12545
18612950,1574
18625222,68296
18674818,2191
18674958,45137
18703449,29926
18712400,16440
18720131,28338
18738742,24187
18744638,64459
18790108,72523
18792325,91356
18803346,11991
18808755,12202
18819832,95671
18832547,95184
18842867,79189
18850470,51988
18855633,5838
18862148,74318
18868629,38037
18887546,5891
18925612,35461
18932370,43036
18951531,59009
18984825,26582
18997855,35729
19000875,87791
19031992,36322
19048275,86668
19050407,61763
19074606,6781
19078017,8121
19093488,19375
19105190,17305
19117022,52466
19136170,53312
19151006,33564
19151750,39318
19189799,3656
19201247,59006
19205674,22393
19223039,20405
19265255,75990
19345112,83960
19364350,35002
19379941,87822
19403309,80135
19412842,84584
19418516,88081
19422185,94993
19422817,74386
19465405,55040
19469842,49772
19489062,3879
19504009,28601
19569396,88716
19580412,41858
19585290,92536
19593237,31300
19595884,23937
19677322,16738
19682015,52607
19688095,98584
19714539,13469
19733774,22175
19751444,73998
19755912,9742
19830450,26948
19834938,75626
19845286,85173
19898636,62591
19912891,6285
19919795,84322
19972098,3874
19975355,9383
20013083,18734
20014774,88863
20016571,9764
20062577,49402
20081853,36766
20102477,63179
20105511,3448
20143801,14153
20169403,50486
20172910,50672
20181933,81027
20309370,72754
20318338,51748
20328420,68056
20389111,2620
20407961,80529
20444415,88107
20457130,16121
20478408,77416
20478424,37250
20492534,63130
20540504,14812
20546143,98883
20551320,65030
20573075,89238
20580546,12826
20643545,19975
20645710,49856
20653779,28243
20687414,92491
20696201,84103
20741866,11677
20758993,28107
20778210,9465
20828410,64653
20831908,42061
20854842,22030
