key,rec
45664,899870
89137,928573
103474,36602
113680,68911
126647,233659
139494,429209
184042,161302
192005,449145
197792,478981
271599,491503
283966,887531
295764,110781
301976,987002
319773,911824
325201,365769
370404,126657
372983,361666
378576,660206
380278,932084
423048,52085
471112,327949
491844,418881
492409,858000
506025,983179
517876,968712
558716,798881
565349,178339
671211,46607
703555,624879
735805,585817
756262,842237
823099,325860
830950,338520
842262,953602
888960,121979
898917,683418
925167,901672
939199,252636
989883,944410
1002723,268451
1011523,433216
1086211,983316
1095902,707270
1125524,215199
1160488,715698
1223147,391717
1234613,720640
1257269,200194
1269148,323219
1278203,760946
1293796,68197
1317767,406402
1349403,209298
1389218,965612
1418747,75707
1429715,454812
1431450,882484
1439874,548940
1466717,597458
1482965,950108
1496817,410198
1506971,466532
1535896,274914
1601187,513550
1656271,554342
1736954,499169
1740237,685365
1741044,449979
1799592,879237
1819505,630076
1826060,672126
1838162,520019
1839553,113892
1850692,901835
1855527,287435
1891249,836460
1955877,681766
1996934,400999
2052969,835551
2056114,892869
2065981,831252
2066898,213987
2084964,682652
2096811,715302
2125252,984243
2150163,251688
2159382,731246
2219711,127967
2244841,910836
2271066,362393
2273051,782985
2291372,885029
2306259,685041
2312463,890563
2326191,734066
2342356,986977
2364006,534339
2367600,341524
2386248,241172
2395051,476106
2448025,120570
2457643,436206
2488929,937365
2514547,418733
2514995,543629
2548562,575719
2572053,425322
2584483,189186
2589736,314309
2599055,883776
2656831,331998
2673076,758489
2682321,843350
2692803,962389
2694874,761610
2705744,737928
2731794,26812
2760730,826358
2760908,173028
2761383,886379
2786011,315749
2837184,974321
2837841,281723
2841126,500321
2869202,614587
2878375,140837
2912042,602337
2925018,778406
3007743,319193
3041293,432318
3050053,808894
3054010,76628
3102973,21352
3130906,13980
3144109,480423
3157773,624543
3211275,505076
3262018,139274
3262513,741597
3263907,233577
3285378,333100
3302933,615350
3350080,898153
3351836,920568
3366421,989950
3389163,402247
3397594,545116
3419316,283930
3436333,26017
3437640,675389
3482163,547506
3515015,40959
3537040,844300
3564813,721356
3575097,638921
3578987,525070
3631893,766724
3638857,850394
3688758,356210
3709312,505829
3713786,717064
3724527,526006
3743963,657670
3796932,993984
3826069,827061
3927861,481964
3937423,724995
3950468,183854
3952376,780128
3972939,59898
4033295,243956
4051333,289096
4065119,378164
4077882,553042
4103037,167921
4158347,434343
4164495,796509
4190441,101951
4219029,832818
4233088,744387
4253482,224919
4280273,514648
4284485,66442
4311682,261061
4342701,13716
4366893,439955
4404158,140179
4445547,939195
4455903,880218
4471443,104010
4477800,252645
4486405,95030
4543345,65526
4561604,575788
4647321,893376
4702087,376552
4708205,934016
4714803,905694
4750126,768863
4754470,65567
4778028,24799
4804480,247726
4839586,530693
4859759,358408
4895674,976690
4907476,919588
4922599,194425
4932813,84546
4945252,648452
4968885,144514
4974476,618198
4986267,942608
5003400,948476
5100587,383826
5103214,591588
5110377,435265
5120499,359288
5136235,56208
5139573,3278
5168732,135400
5254494,481328
5382960,745096
5425840,475259
5430901,554762
5456408,252175
5489603,134757
5497062,789939
5538747,79191
5556348,91547
5567873,335407
5581274,110220
5582345,401657
5603498,550303
5626281,11505
5690235,474528
5691660,780456
5707512,312213
