key,rec
15902,7227
56200,3904
64417,708
70249,4031
78048,9243
90741,4657
108021,8269
117883,7664
151570,3214
161180,9619
192477,4336
225574,2277
226189,2940
227360,2106
233372,249
234874,5520
272964,1560
303188,602
305693,3959
321140,6461
361408,8614
384988,6980
403949,3651
454850,3727
500828,8267
511354,1049
528399,8609
557418,5190
593726,6818
596533,3802
614651,2681
637189,2419
651473,8959
673833,7995
682814,9463
692339,4157
709293,3400
748744,4135
780161,9361
792228,4245
812977,9706
823539,8739
832348,8018
854044,519
894837,44
906398,8903
918595,9129
935366,8381
956282,2076
972416,7741
980732,1162
988749,9155
995100,5723
999143,4051
1014390,2935
1027268,234
1055889,4442
1084946,9359
1168532,1244
1178980,5861
1188222,4025
1195172,4607
1200211,5655
1212765,7785
1216328,295
1227782,3600
1242711,2057
1254721,3226
1283269,3059
1293165,1778
1298183,9331
1312670,5062
1314411,6887
1328045,608
1357679,2251
1359497,9636
1367933,1443
1386285,8498
1387492,1087
1390482,4353
1448379,3775
1449797,696
1467211,3761
1505474,4006
1530618,798
1540981,6680
1600725,5905
1650607,739
1673452,4622
1698724,6212
1733878,3077
1743130,4321
1749801,7964
1753933,6977
1809229,845
1813390,6435
1815466,5957
1820526,484
1831684,257
1851969,6425
1875165,5629
1882853,4082
1987352,5651
1988818,9852
1989550,9178
1991750,1966
2036564,5363
2045223,5110
2066227,263
2093157,1089
2126387,3448
2144700,6075
2181047,2094
2183206,7419
2194997,9646
2204232,9382
2214324,2546
2229183,1688
2232278,2776
2240216,4345
2245706,6853
2251300,7505
2274099,8218
2289783,2403
2322234,2048
2328580,9121
2369263,5727
2390132,4051
2397596,6971
2402696,8952
2436826,1588
2440662,3801
2452218,9031
2519019,6931
2526022,1547
2552684,9108
2583126,1293
2597384,477
2599262,8726
2655669,2014
2657582,1312
2788982,8173
2829675,1606
2843150,8031
2848658,9153
2856561,7160
2887255,7605
2900689,7212
2906474,612
2927623,8157
2951797,7439
2978448,9509
2981429,6721
3010213,8272
3010679,8791
3077670,1529
3085412,1105
3092930,6858
3094728,2356
3133898,8844
3138108,1331
3141843,5801
3161287,6104
3161911,5074
3182967,5035
3193496,4480
3202617,6920
3207920,9841
3230839,729
3257607,2867
3257690,6406
3285644,1636
3313997,3587
3326121,1188
3341149,1410
3341689,6030
3342845,1123
3343869,2224
3367097,1645
3373986,2701
3385179,8985
3388212,3103
3390261,806
3423800,5142
3436125,7178
3482298,8125
3507714,3647
3568480,4111
3584426,3792
3614985,1294
3658868,2073
3667368,2413
3692494,1229
3702983,719
3753375,1897
3783480,9263
3793241,9895
3810218,1172
3822384,3796
3838459,1814
3892112,2910
3912830,4415
3919073,1901
3928882,1129
3930273,7500
3933842,9362
3971099,9079
3991283,7544
3996445,9541
4015430,9415
4032155,8391
4066780,453
4076068,4291
4087473,9585
4118380,8663
4125588,6192
4136214,8698
4155514,4183
4233487,861
4280156,2522
4281410,9295
4297239,1189
4299012,3515
4340615,919
4344359,3769
4363540,27
4366453,8175
4387501,345
4462833,6242
4471682,1043
4473033,9386
4499532,5814
4566345,1655
4583379,4582
4653138,2515
4655139,4083
4675938,3313
4725831,46
4800132,7690
4807783,121
4822889,6860
4836968,6645
4887084,8227
4899657,2163
4972547,6857
4983892,7102
5013509,8029
5016666,4062
5020081,3099
5022298,7940
5037364,3988
5064238,1651
5064926,4472
5073218,4657
5082791,2735
5111658,9639
5120122,3921
5122227,4344
5185924,5662
5197999,4216
5224227,4131
5244757,3735
5300299,6357
5320511,6293
5324582,1976
5335167,8560
5395762,3678
5401943,4575
5405041,1804
5415761,6176
5460431,1398
5475950,9243
5476742,7030
5479867,7138
5482700,9073
5488066,9538
5508389,9608
5600564,4901
5604824,5509
5630627,7931
5642466,9670
5670860,353
5706583,2677
5722049,3956
5808965,9861
5811786,4714
5889056,1208
5889262,4095
5955798,9721
5963297,4528
6061915,3589
6065591,4530
6069974,3573
6087403,959
6115070,5291
6116592,2581
6127611,5244
6151544,2890
6170404,283
6175440,9123
6201810,2824
6213147,1310
6216291,7460
6247147,8778
6264619,6050
6286598,2633
6305784,1255
6314541,6689
6318156,4216
6327612,2140
6331291,2423
6350160,5784
6351148,1444
6403383,4547
6448458,4593
6463273,5601
6474900,5721
6522435,6308
6523714,5515
6587878,8546
6593440,5040
6603923,4413
6617320,375
6724836,8934
6726062,4114
6727970,7271
6748567,6373
6777375,8734
6792762,5387
6825254,6387
6829903,7441
6840008,6693
6847495,2341
6871239,6192
6879111,4879
6895780,1870
6896465,8335
6900776,9609
6902553,1633
6902717,1721
6930538,1860
6937013,5579
6954769,8205
6980304,4475
6995268,4185
6999533,3037
7015031,7533
7087401,1968
7092707,5249
7118197,175
7134308,3257
7136792,6295
7177102,9002
7242647,2063
7281594,3805
7293833,6046
7313021,7673
7321809,8743
7329963,1078
7341221,8591
7367758,1241
7450834,9654
7452604,4818
7453170,258
7462809,6301
7466041,9602
7488029,5608
7544747,1623
7549168,430
7590626,7498
7622882,1668
7624622,7811
7624722,6824
7643572,2289
7671367,3220
7722452,7814
7776559,8007
7779738,7648
7785112,7120
7794782,6621
7857789,5521
7905384,9836
7906096,1610
7928278,8577
8023932,5728
8050947,7879
8073230,6547
8082732,2092
8102323,1419
8114521,3624
8196196,4102
8204101,7843
8245514,4210
8247813,5789
8250894,250
8252214,7114
8267069,4857
8270703,773
8299871,9211
8301936,8509
8337244,7975
8338925,8860
8345147,2799
8349585,3628
8354098,6689
8373569,9268
8378083,7022
8435526,1130
8448950,2438
8462465,3077
8465050,8758
8489163,6106
8560285,7657
8575430,4582
8581026,9623
8592497,8661
8605213,1721
8633057,3320
8681401,8510
8696535,2260
8717750,360
8723885,2287
8738048,8414
8749293,3861
8810521,6207
8828735,8284
8845229,3015
8877497,8636
8911454,6530
8930372,4421
8969095,7468
8986770,7224
9012509,4127
9022057,8614
9029481,725
9046733,6157
9121378,851
9125813,3402
9131087,755
9131592,2077
9135094,6163
9151020,8589
9152912,3984
9168327,6144
9209281,3323
9220822,8779
9236755,154
9238273,9256
9250452,8858
9282468,3666
9290822,8350
9337279,9002
9362989,8589
9366772,3393
9368213,598
9368247,2600
9390284,8345
9401287,6808
9402833,4772
9420079,5328
9435168,9761
9503609,1176
9530003,8336
9531868,8440
9535790,6873
9546544,1431
9549545,2779
9556637,522
9585182,6255
9624017,8168
9641183,984
9701054,8399
9703803,6995
9708829,8510
9728201,8830
9746829,9481
9834953,538
9870318,7487
9883547,3095
9912480,5595
9924697,9001
9995494,6092
9997504,601
10033391,8477
10036290,2248
10045374,8613
10119003,6167
10178879,8969
10192071,8073
10233797,8631
10272520,6896
10278899,9104
10293766,6298
10324054,142
10324594,3522
10336289,825
10374439,4936
10420446,1694
10471848,127
10476586,1865
10560727,4915
10580791,540
10593155,4466
10622853,1151
10643719,7213
10653104,6956
10659852,2368
10685243,6440
10719712,8285
10721023,6259
10730423,916
10750774,4901
10757551,4147
10786729,9233
10799955,4060
10804819,9186
10813319,3174
10826606,3388
10843835,4154
10911215,8334
10947390,5961
10965286,8697
11001189,3851
11035456,9234
11037432,7660
11049572,381
11067498,6845
11067506,3013
11099006,2769
11111810,1685
11125281,9286
11159293,282
11220091,9788
11255206,576
11308762,7483
11314842,3188
11316197,2157
11346354,5902
11393500,7239
11402766,9257
11419414,1534
11422858,4254
11425583,6664
11432264,7169
11433582,9954
11471532,2475
11481524,939
11488352,840
11496727,4201
11520042,8000
11552316,7795
11561669,4861
11569320,6173
11572356,6207
11573174,4876
11584931,253
11585921,1194
11628681,7708
11629274,4746
11649903,4974
11688618,7178
11724186,2778
11731211,5490
11760606,5992
11769860,1451
11841380,9786
11869770,7282
11875973,5871
11913382,8346
11937783,3466
11938930,4219
