key,rec
45664,28933266
89137,96923306
103474,88810006
113680,50157372
126647,25317683
139494,65605864
184042,47888961
192005,84028997
197792,63480515
271599,51549500
283966,51116114
295764,21125119
301976,48979729
319773,82062993
325201,85225709
370404,36472292
372983,46016149
378576,46325033
380278,6079467
423048,49603168
471112,11542542
491844,12023158
492409,81147458
506025,96019709
517876,17649089
558716,75993135
565349,82533786
671211,85037349
703555,15162621
735805,48799405
756262,31071389
823099,69615060
830950,26662457
842262,9175885
888960,57107960
898917,60024901
925167,15728885
939199,98276260
989883,31858592
1002723,39552004
1011523,99223769
1086211,96955108
1095902,12488277
1125524,97089008
1160488,56603619
1223147,19885395
1234613,85234037
1257269,45572584
1269148,75989392
1278203,24814692
1293796,81211102
1317767,24901797
1349403,81790793
1389218,90328093
1418747,97694162
1429715,79680196
1431450,31626378
1439874,52997347
1466717,99691981
1482965,33906826
1496817,64152913
1506971,97708379
1535896,67088586
1601187,10101295
1656271,15188400
1736954,67847536
1740237,46471710
1741044,95596743
1799592,30969904
1819505,73327027
1826060,45085450
1838162,36926598
1839553,42332018
1850692,75684387
1855527,77891002
1891249,59478363
1955877,96871924
1996934,12683511
2052969,93674106
2056114,25756861
2065981,14861201
2066898,63033987
2084964,98405120
2096811,82878960
2125252,83246862
2150163,73486309
2159382,56436873
2219711,33544907
2244841,91548781
2271066,44632758
2273051,56309891
2291372,93745463
2306259,6337016
2312463,58257581
2326191,80060523
2342356,19834431
2364006,25428984
2367600,40709400
2386248,4560947
2395051,10342069
2448025,79359245
2457643,56894762
2488929,36823058
2514547,66463709
2514995,87122430
2548562,21586695
2572053,72354512
2584483,58619243
2589736,37762928
2599055,19732598
2656831,8770800
2673076,73591509
2682321,66485182
2692803,85514407
2694874,89135045
2705744,54607351
2731794,75468145
2760730,52909328
2760908,20506357
2761383,76580569
2786011,95876560
2837184,18882384
2837841,85985962
2841126,31989256
2869202,5182290
2878375,72545083
2912042,64875339
2925018,47063486
3007743,61815433
3041293,47826193
3050053,50959857
3054010,48457155
3102973,35657111
3130906,17692404
3144109,93655726
3157773,29409585
3211275,75137155
3262018,40566334
3262513,75227906
3263907,22865954
3285378,99084662
3302933,96061535
3350080,12853337
3351836,33190718
3366421,25187147
3389163,72744787
3397594,82329888
3419316,31829711
3436333,32234128
3437640,44083826
3482163,25608698
3515015,35007849
3537040,23914027
3564813,20724436
3575097,95483544
3578987,73641067
3631893,10606270
3638857,66926697
3688758,57527083
3709312,30745211
3713786,86408194
3724527,57080263
3743963,49269737
3796932,14444758
3826069,94674998
3927861,54972023
3937423,29132391
3950468,55564127
3952376,26204525
3972939,76594213
4033295,76230063
4051333,57844864
4065119,30789247
4077882,87123105
4103037,1625426
4158347,16833592
4164495,79237952
4190441,4541561
4219029,90554021
4233088,9481823
4253482,92814311
4280273,24565893
4284485,97573080
4311682,89008344
4342701,91356294
4366893,1646144
4404158,2969385
4445547,58862630
4455903,17447066
4471443,8111340
4477800,25523564
4486405,70818827
4543345,32260146
4561604,49824115
4647321,36693768
4702087,25504242
4708205,17274409
4714803,6597619
4750126,90065037
