key,rec
15902,244265
56200,701817
64417,488365
70249,385957
78048,567270
90741,375359
108021,44923
117883,47757
151570,692643
161180,199064
192477,142641
225574,587124
226189,435258
227360,148762
233372,269384
234874,828794
272964,714392
303188,349696
305693,471653
321140,943542
361408,859554
384988,987817
403949,526634
454850,275011
500828,156057
511354,218638
528399,555858
557418,458524
593726,438599
596533,132773
614651,289572
637189,346865
651473,135086
673833,213157
682814,376442
692339,484559
709293,349202
748744,365699
780161,740161
792228,381474
812977,569801
823539,501458
832348,468601
854044,321589
894837,794302
906398,313373
918595,92381
935366,563665
956282,488903
972416,80009
980732,261045
988749,872591
995100,590171
999143,250605
1014390,681094
1027268,746475
1055889,549021
1084946,23045
1168532,20073
1178980,244577
1188222,527675
1195172,666556
1200211,487860
1212765,533362
1216328,92318
1227782,688833
1242711,302518
1254721,359744
1283269,481054
1293165,393158
1298183,73835
1312670,682564
1314411,822820
1328045,822241
1357679,912034
1359497,121762
1367933,452304
1386285,691193
1387492,284982
1390482,707568
1448379,526868
1449797,689014
1467211,380747
1505474,592010
1530618,612615
1540981,645606
1600725,833551
1650607,341862
1673452,771058
1698724,466573
1733878,73196
1743130,825468
1749801,54583
1753933,237851
1809229,914311
1813390,259340
1815466,259008
1820526,559379
1831684,158689
1851969,337882
1875165,255757
1882853,524253
1987352,699016
1988818,63164
1989550,358278
1991750,151386
2036564,71538
2045223,258745
2066227,208496
2093157,89
2126387,340232
2144700,494494
2181047,559445
2183206,838328
2194997,434021
2204232,286028
2214324,600347
2229183,677538
2232278,720802
2240216,913328
2245706,41325
2251300,144374
2274099,109180
2289783,555262
2322234,856425
2328580,361504
2369263,819636
2390132,3870
2397596,650740
2402696,528167
2436826,971321
2440662,610297
2452218,955275
2519019,547159
2526022,642202
2552684,66502
2583126,669573
2597384,942194
2599262,886037
2655669,395173
2657582,431566
2788982,847371
2829675,972486
2843150,688002
2848658,513920
2856561,911929
2887255,366027
2900689,475639
2906474,825800
2927623,456213
2951797,757015
2978448,468519
2981429,66617
3010213,529812
3010679,808306
3077670,139047
3085412,389715
3092930,120592
3094728,659319
3133898,265928
3138108,306882
3141843,536454
3161287,803915
3161911,269604
3182967,607780
3193496,920636
3202617,304055
3207920,160852
3230839,857999
3257607,404132
3257690,947103
3285644,199705
3313997,242158
3326121,250947
3341149,660341
3341689,83490
3342845,508992
3343869,718729
3367097,256626
3373986,48631
3385179,844083
3388212,383036
3390261,528337
3423800,468569
3436125,795361
3482298,501573
3507714,792721
3568480,51961
3584426,132854
3614985,870210
3658868,450949
3667368,489777
3692494,228652
3702983,227717
3753375,867990
3783480,87801
3793241,787267
3810218,289833
3822384,936315
3838459,620648
3892112,912156
3912830,83962
3919073,290103
3928882,39709
3930273,110747
3933842,604774
3971099,31559
3991283,698715
3996445,587977
4015430,146995
4032155,222870
4066780,561072
4076068,321757
4087473,717015
4118380,45328
4125588,81986
4136214,845891
4155514,587552
4233487,70757
4280156,115267
4281410,659537
4297239,175963
4299012,78191
4340615,212904
4344359,936655
4363540,488446
4366453,576613
4387501,444315
4462833,868626
4471682,623364
4473033,636811
4499532,889981
4566345,95761
4583379,336658
4653138,881737
4655139,839050
4675938,954541
4725831,649091
4800132,637595
4807783,728789
4822889,720380
4836968,63539
4887084,384684
4899657,391859
4972547,697369
4983892,359482
5013509,550467
5016666,624908
5020081,885386
5022298,309636
5037364,502564
5064238,181321
5064926,692552
5073218,343799
5082791,675652
5111658,537989
5120122,153614
5122227,614808
5185924,842770
5197999,417695
5224227,276488
5244757,730166
5300299,632901
5320511,323164
5324582,299355
5335167,73858
5395762,441368
5401943,238967
5405041,862588
5415761,463145
5460431,196888
5475950,606353
5476742,658343
5479867,459723
5482700,415272
5488066,865375
5508389,944836
5600564,30572
5604824,300625
5630627,227755
5642466,525588
5670860,725972
5706583,603408
5722049,177512
5808965,609798
5811786,310956
5889056,375885
5889262,254399
5955798,121141
5963297,132512
6061915,31800
6065591,516149
6069974,25911
6087403,202903
6115070,330928
6116592,325450
6127611,754672
6151544,826054
6170404,893917
6175440,321572
6201810,122376
6213147,472297
6216291,649318
6247147,293067
6264619,242308
6286598,290757
6305784,467575
6314541,568258
6318156,894962
6327612,892725
6331291,414545
6350160,873755
6351148,815200
6403383,60716
6448458,239862
6463273,224992
6474900,399194
6522435,911904
6523714,996756
6587878,216088
6593440,103141
6603923,384413
6617320,202402
6724836,77402
6726062,867517
6727970,839628
6748567,822484
6777375,764979
6792762,859978
6825254,379412
6829903,237682
6840008,460906
6847495,911198
6871239,563980
6879111,973379
6895780,621031
6896465,467364
6900776,15665
6902553,363404
6902717,237333
6930538,708443
6937013,954177
6954769,113919
6980304,258671
6995268,532216
6999533,215729
7015031,317998
7087401,350284
7092707,868828
7118197,893642
7134308,299485
7136792,252404
7177102,45476
7242647,589862
7281594,513599
7293833,684127
7313021,971990
7321809,918972
7329963,651862
7341221,959789
7367758,907715
7450834,117835
7452604,119113
7453170,245722
7462809,640410
7466041,599397
7488029,944007
7544747,460554
7549168,843850
7590626,248023
7622882,850742
7624622,433520
7624722,692060
7643572,877176
7671367,845001
7722452,214764
7776559,635235
7779738,819289
7785112,345457
7794782,139736
7857789,690400
7905384,259586
7906096,446316
7928278,751741
8023932,186543
8050947,582414
8073230,951154
8082732,669040
8102323,375305
8114521,805712
8196196,418740
8204101,363295
8245514,498594
8247813,21217
8250894,975838
8252214,478067
8267069,722617
8270703,836876
8299871,194612
8301936,216187
8337244,111319
8338925,78434
8345147,339154
8349585,52218
8354098,431839
8373569,583310
8378083,943564
8435526,488282
8448950,778064
8462465,763659
8465050,303742
8489163,142135
8560285,348669
8575430,31117
8581026,684324
8592497,503136
