key,rec
15902,302
56200,642
64417,406
70249,772
78048,950
90741,579
108021,173
117883,516
151570,10
161180,400
192477,767
225574,914
226189,860
227360,553
233372,289
234874,699
272964,937
303188,656
305693,579
321140,881
361408,130
384988,955
403949,373
454850,172
500828,14
511354,853
528399,210
557418,398
593726,106
596533,895
614651,353
637189,698
651473,898
673833,142
682814,453
692339,779
709293,330
748744,762
780161,65
792228,906
812977,258
823539,533
832348,64
854044,932
894837,294
906398,926
918595,540
935366,376
956282,95
972416,899
980732,594
988749,337
995100,621
999143,383
1014390,874
1027268,116
1055889,460
1084946,870
1168532,112
1178980,408
1188222,616
1195172,242
1200211,400
1212765,718
1216328,173
1227782,863
1242711,493
1254721,979
1283269,854
1293165,997
1298183,508
1312670,584
1314411,356
1328045,935
1357679,847
1359497,797
1367933,593
1386285,897
1387492,530
1390482,207
1448379,570
1449797,105
1467211,709
1505474,909
1530618,698
1540981,50
1600725,351
1650607,704
1673452,987
1698724,991
1733878,976
1743130,246
1749801,259
1753933,562
1809229,113
1813390,921
1815466,87
1820526,74
1831684,572
1851969,258
1875165,699
1882853,181
1987352,376
1988818,456
1989550,150
1991750,949
2036564,360
2045223,659
2066227,575
2093157,408
2126387,936
2144700,580
2181047,76
2183206,515
2194997,311
2204232,859
2214324,901
2229183,604
2232278,534
2240216,237
2245706,225
2251300,27
2274099,996
2289783,408
2322234,868
2328580,424
2369263,500
2390132,171
2397596,400
2402696,935
2436826,440
2440662,660
2452218,103
2519019,268
2526022,717
2552684,1
2583126,329
2597384,668
2599262,662
2655669,597
2657582,909
2788982,63
2829675,878
2843150,32
2848658,923
2856561,909
2887255,920
2900689,424
2906474,746
2927623,875
2951797,139
2978448,302
2981429,523
3010213,699
3010679,404
3077670,764
3085412,894
3092930,935
3094728,404
3133898,604
3138108,573
3141843,381
3161287,477
3161911,647
3182967,132
3193496,512
3202617,908
3207920,94
3230839,435
3257607,622
3257690,399
3285644,904
3313997,571
3326121,148
3341149,660
3341689,234
3342845,755
3343869,465
3367097,294
3373986,585
3385179,864
3388212,665
3390261,886
3423800,66
3436125,224
3482298,897
3507714,725
3568480,650
3584426,388
3614985,754
3658868,23
3667368,390
3692494,55
3702983,90
3753375,353
3783480,568
3793241,417
3810218,502
3822384,640
3838459,407
3892112,525
3912830,436
3919073,551
3928882,234
3930273,267
3933842,379
3971099,533
3991283,859
3996445,324
4015430,687
4032155,160
4066780,730
4076068,481
4087473,805
4118380,214
4125588,519
4136214,158
4155514,682
4233487,954
4280156,75
4281410,601
4297239,778
4299012,161
4340615,545
4344359,542
4363540,646
4366453,495
4387501,143
4462833,423
4471682,124
4473033,402
4499532,53
4566345,58
4583379,512
4653138,195
4655139,242
4675938,645
4725831,777
4800132,241
4807783,283
4822889,300
4836968,899
4887084,661
4899657,288
4972547,152
4983892,852
5013509,553
5016666,886
5020081,683
5022298,964
5037364,449
5064238,176
5064926,362
5073218,85
5082791,877
5111658,250
5120122,453
5122227,839
5185924,943
5197999,379
5224227,4
5244757,856
5300299,42
5320511,568
5324582,681
5335167,512
5395762,133
5401943,575
5405041,378
5415761,536
5460431,346
5475950,626
5476742,60
5479867,188
5482700,286
5488066,865
5508389,107
5600564,456
5604824,866
5630627,572
5642466,682
5670860,68
5706583,600
5722049,246
5808965,834
5811786,873
5889056,909
5889262,475
5955798,376
5963297,396
6061915,563
6065591,313
6069974,80
6087403,459
6115070,968
6116592,145
6127611,791
6151544,240
6170404,893
6175440,689
6201810,708
6213147,758
6216291,642
6247147,571
6264619,187
6286598,250
6305784,870
6314541,170
6318156,431
6327612,788
6331291,336
6350160,915
6351148,592
6403383,687
6448458,735
6463273,570
6474900,35
6522435,193
6523714,5
6587878,307
6593440,250
6603923,383
6617320,401
6724836,601
6726062,513
6727970,293
6748567,265
6777375,939
6792762,920
6825254,853
6829903,59
6840008,797
6847495,700
6871239,423
6879111,297
6895780,892
6896465,767
6900776,78
6902553,200
6902717,437
6930538,696
6937013,911
6954769,15
6980304,808
6995268,312
6999533,247
7015031,280
7087401,48
7092707,993
7118197,588
7134308,324
7136792,142
7177102,517
7242647,942
7281594,837
7293833,398
7313021,577
7321809,47
7329963,509
7341221,428
7367758,174
7450834,699
7452604,794
