key,rec
45664,8312
89137,427
103474,8840
113680,7126
126647,4960
139494,7988
184042,9723
192005,6061
197792,2671
271599,8632
283966,1126
295764,9788
301976,2217
319773,2180
325201,1995
370404,2782
372983,6166
378576,6680
380278,1880
423048,8245
471112,5543
491844,9594
492409,7514
506025,8210
517876,378
558716,3678
565349,275
671211,7772
703555,752
735805,2535
756262,3517
823099,1045
830950,6672
842262,6851
888960,3790
898917,4551
925167,3489
939199,2535
989883,3792
1002723,9804
1011523,4304
1086211,5396
1095902,5799
1125524,6117
1160488,189
1223147,8577
1234613,8971
1257269,66
1269148,6557
1278203,5014
1293796,2370
1317767,3267
1349403,6063
1389218,4089
1418747,6550
1429715,3369
1431450,8312
1439874,2221
1466717,5905
1482965,4076
1496817,3863
1506971,2242
1535896,6182
1601187,5578
1656271,5315
1736954,9657
1740237,4432
1741044,4809
1799592,1181
1819505,4673
1826060,8288
1838162,2126
1839553,5011
1850692,5553
1855527,9961
1891249,2675
1955877,6757
1996934,7596
2052969,636
2056114,5309
2065981,7248
2066898,8835
2084964,2254
2096811,6409
2125252,3537
2150163,8784
2159382,2087
2219711,3655
2244841,2970
2271066,2346
2273051,3347
2291372,568
2306259,1917
2312463,8517
2326191,5712
2342356,7596
2364006,5522
2367600,943
2386248,3969
2395051,9945
2448025,8462
2457643,2729
2488929,2806
2514547,2233
2514995,7119
2548562,8789
2572053,3696
2584483,41
2589736,8004
2599055,1170
2656831,6151
2673076,5782
2682321,7114
2692803,7484
2694874,1941
2705744,2633
2731794,4540
2760730,4186
2760908,1910
2761383,6453
2786011,4959
2837184,724
2837841,2825
2841126,5464
2869202,4105
2878375,9832
2912042,4756
2925018,6883
3007743,8221
3041293,5761
3050053,8191
3054010,39
3102973,1049
3130906,9974
3144109,7697
3157773,6521
3211275,5818
3262018,6451
3262513,4417
3263907,8562
3285378,467
3302933,3232
3350080,2115
3351836,4820
3366421,9415
3389163,9465
3397594,9145
3419316,6000
3436333,199
3437640,1179
3482163,3535
3515015,3657
3537040,3625
3564813,4215
3575097,2545
3578987,5008
3631893,5281
3638857,7914
3688758,7663
3709312,7642
3713786,4101
3724527,7503
3743963,8664
3796932,1671
3826069,3796
3927861,6237
3937423,7763
3950468,3999
3952376,6963
3972939,7639
4033295,3562
4051333,3146
4065119,7197
4077882,9379
4103037,3477
4158347,5189
4164495,8679
4190441,1064
4219029,3728
4233088,1394
4253482,5723
4280273,1493
4284485,4313
4311682,8090
4342701,6626
4366893,9708
4404158,467
4445547,3461
4455903,7037
4471443,8372
4477800,2444
4486405,7222
4543345,9783
4561604,4035
4647321,4146
4702087,4164
4708205,5629
4714803,2065
4750126,6330
4754470,756
4778028,8778
4804480,718
4839586,692
4859759,9417
4895674,3944
4907476,5524
4922599,6651
4932813,1166
4945252,1042
4968885,4478
4974476,1537
4986267,6985
5003400,9699
5100587,6104
5103214,2387
5110377,7399
5120499,4806
5136235,2536
5139573,9003
5168732,6142
5254494,8498
5382960,5814
5425840,1876
5430901,6018
5456408,6832
5489603,1920
5497062,3920
5538747,1778
5556348,9166
5567873,4187
5581274,6436
5582345,5761
5603498,9492
5626281,5137
5690235,3478
5691660,5926
5707512,6732
5716464,7332
5729185,4529
5771766,8441
5822055,1780
5851598,9946
5868310,6869
5887202,8142
5925616,3420
5935231,336
5972414,8319
6016127,5548
6021758,6627
6026072,9319
6028919,6427
6044584,2926
6052118,1258
6095352,5038
6104216,3404
6146389,2949
6172536,5956
6200373,1345
6207231,7763
6283718,1723
6291162,888
6341506,9758
6406474,2301
6430842,5818
6457963,9513
6489359,4832
6492617,1568
6518998,9749
6536413,5185
6567781,8368
6568161,9292
6634781,3930
6636416,1707
6638393,8657
6640075,1638
6652981,6947
6663725,423
6667908,4627
6678188,7755
6691549,2583
6697584,425
6705618,5972
6740882,2814
6742827,4164
6772985,2808
6798151,6252
6798346,2152
6838049,4347
6856997,5521
6864832,1594
6889259,3157
6892521,64
6903643,2246
6905882,1939
6968646,7965
6974992,9707
7016524,4925
7069253,1659
7078345,9535
7108152,2274
7153816,574
7210133,7701
7245622,2886
7247686,740
7263546,4656
7305370,3021
7318034,2954
7405806,7484
7407214,2270
7481856,2392
7482193,3061
7498032,4541
7524913,9115
7559701,397
7566657,2813
7604624,1753
7605952,5339
7606305,7667
7644592,9621
7654511,2759
7701199,8200
7748539,2344
7749310,5970
7758176,4195
7761706,1042
7772914,6713
7859143,8221
7863525,6562
7880154,4509
7888001,8469
7962843,9111
7988398,8456
8003542,4951
8059473,9372
8061770,3497
8071152,549
8072711,2180
8079368,780
8081083,683
8157181,2426
8170384,6090
8230492,6919
8235351,2462
8255923,5729
8270171,5010
8349760,7502
8371157,4333
8429430,1607
8469057,5333
8482473,1062
8495529,9870
8507062,688
8530084,8138
8535666,5405
8548157,5328
8566795,1336
8581844,5361
8602288,4069
8644828,3728
8667723,534
8682671,4355
8717807,7474
8725564,6333
8731880,126
8794978,731
8809174,8826
8840012,4482
8939005,8183
8969756,3688
8983380,5660
9003134,3291
9009159,7790
9031925,2817
9039399,4152
9052295,6037
9060375,811
9064286,9279
9095265,9269
9125085,988
9170837,3808
9192091,5226
9197123,1023
9206951,5722
9219238,6748
9234264,7586
9278477,4401
9291026,5001
9331611,9663
9376202,3562
9401985,1157
9418826,8683
9438217,7206
9535018,1255
9569842,2248
9608698,7611
9651956,225
9685193,5118
9687847,1835
9747241,9369
9763949,1924
9793485,3681
9859516,4387
9868302,2080
9917110,5820
9917259,8400
9923362,505
9929442,4635
9936490,8982
9937527,5912
10022365,9719
10032022,5744
10033256,5578
10042652,4312
10100187,1758
10164922,5272
10170026,416
10173240,8132
10187541,508
10192836,4271
10247633,1086
10261670,535
10288111,3758
10291591,3266
10315894,8205
10316134,5263
10325806,5324
10348778,6188
10350966,996
10358811,9015
10378652,8182
10384156,6783
10417028,84
10418449,5597
10432282,9993
10498922,8973
10516635,4002
10564028,3821
10591455,9775
10592328,1777
10615877,8580
10621443,1138
10651283,9427
10683573,8800
10710701,3395
10732372,6550
10732597,5197
10761549,289
10770612,1811
10800139,3748
10800885,4351
10806222,4581
10819578,4638
10830216,4986
10834567,2156
10878136,4204
10905715,1535
10917416,5632
10923526,1058
10970453,1058
10981652,8681
10999964,7797
11007523,4629
11021663,5326
11040760,6783
11094737,4520
11161419,1543
11162726,759
11174129,1717
11198926,5918
11246184,9232
11263787,5001
11269009,6197
11293362,4027
11326905,8247
11345293,500
11388728,7579
11455519,8508
11466033,793
11561875,2326
11578615,8291
11619547,5439
11659901,9693
11669187,6339
11669525,1548
11690026,3693
11709139,1253
11748425,3922
11762109,8561
11766796,6343
11768875,6099
11786116,426
11812502,538
11846541,7554
11857603,3994
11857676,8624
11859615,6830
11860259,7853
11865312,9592
11869313,1687
11872787,2216
11929326,2662
11946192,7602
12009173,5867
12019470,9938
12074898,571
12098564,9864
12109876,2558
12171170,5240
12181106,3136
12222519,1794
12243116,4104
12260239,5839
12276525,6686
12286710,2240
12290800,651
12329515,1397
12352020,2186
12367750,6580
12367807,7734
12369052,4129
12382950,6383
12384661,1338
12404971,70
12466502,2829
12478223,9183
12483576,7731
12529755,3359
12554499,3646
12564985,6268
12565167,660
12571206,5199
12602534,4653
12624118,8658
12639635,255
12666577,6317
12745814,9072
12757453,1070
12807404,284
12832545,5036
12833673,8729
12862626,218
12873570,2697
12896765,9540
12906006,9899
12915941,1395
12956280,885
12964911,6155
12993126,1492
12995736,951
13019091,3099
13060213,132
13067227,1571
13109554,654
