key,rec
1,280
1,402
1,379
1,207
1,81
1,4
1,351
1,126
1,264
1,323
1,360
1,442
1,189
1,107
1,391
1,181
1,361
1,354
1,341
1,425
1,166
1,46
1,202
1,347
1,376
1,203
1,447
1,285
1,275
1,272
1,97
1,16
1,393
1,71
1,123
1,279
1,270
1,120
1,86
1,2
1,90
1,44
1,59
1,348
1,359
1,362
1,335
1,331
1,176
1,106
1,250
1,3
1,99
1,303
1,124
1,429
1,366
1,198
1,313
1,10
1,284
1,224
1,342
1,14
1,76
1,327
1,158
1,157
1,301
1,448
1,212
1,219
1,12
1,17
1,18
1,296
1,340
1,145
1,401
1,21
1,307
1,276
1,137
1,148
1,15
1,426
1,186
1,444
1,89
1,218
1,64
1,239
1,208
1,62
1,364
1,8
1,446
1,39
1,132
1,392
1,317
1,26
1,234
1,161
1,311
1,91
1,72
1,381
1,422
1,214
1,184
1,399
1,190
1,151
1,310
1,382
1,390
1,40
1,171
1,140
1,177
1,130
1,321
1,185
1,131
1,437
1,267
1,69
1,397
1,369
1,172
1,278
1,75
1,57
1,102
1,338
1,365
1,238
1,35
1,345
1,315
1,271
1,223
1,112
1,414
1,232
1,449
1,209
1,22
1,445
1,398
1,6
1,111
1,406
1,439
1,143
1,409
1,204
1,358
1,413
1,282
1,229
1,30
1,20
1,293
1,353
1,5
1,206
1,192
1,196
1,394
1,256
1,113
1,182
1,242
1,114
1,117
1,1
1,129
1,443
1,405
1,13
1,19
1,305
1,121
1,105
1,9
1,63
1,60
1,27
1,79
1,299
1,337
1,373
1,386
1,395
1,53
1,66
1,295
1,48
1,88
1,180
1,115
1,37
1,162
1,404
1,334
1,292
1,357
1,306
1,179
1,83
1,152
1,28
1,77
1,101
1,237
1,47
1,247
1,33
1,167
1,41
1,329
1,263
1,265
1,262
1,127
1,288
1,252
1,213
1,336
1,150
1,149
1,93
1,367
1,430
1,240
1,294
1,378
1,241
1,396
1,312
1,95
1,281
1,423
1,333
1,34
1,230
1,432
1,210
1,141
1,147
1,29
1,385
1,302
1,42
1,68
1,383
1,226
1,170
1,440
1,211
1,268
1,371
1,254
1,368
1,193
1,297
1,142
1,343
1,304
1,92
1,257
1,300
1,155
1,96
