key,rec
1,67
1,93
1,165
1,318
1,127
1,322
1,158
1,4
1,305
1,211
1,193
1,135
1,254
1,81
1,186
1,102
1,187
1,262
1,144
1,287
1,294
1,87
1,121
1,42
1,291
1,307
1,260
1,109
1,75
1,34
1,40
1,181
1,86
1,132
1,284
1,49
1,281
1,325
1,209
1,222
1,76
1,137
1,172
1,51
1,306
1,20
1,131
1,2
1,274
1,323
1,308
1,244
1,43
1,289
1,248
1,301
1,299
1,108
1,33
1,25
1,215
1,226
1,194
1,22
1,298
1,229
1,170
1,119
1,7
1,162
1,297
1,190
1,116
1,63
1,161
1,328
1,239
1,265
1,134
1,147
1,268
1,316
1,245
1,282
1,58
1,6
1,156
1,293
1,256
1,154
1,68
1,37
1,227
1,105
1,159
1,88
1,271
1,201
1,189
1,250
1,115
1,101
1,74
1,202
1,309
1,176
1,73
1,125
1,204
1,150
1,319
1,31
1,122
1,246
1,113
1,235
1,118
1,3
1,53
1,257
1,126
1,29
1,13
1,120
1,28
1,175
1,106
1,64
1,203
1,178
1,39
1,220
1,111
1,173
1,168
1,329
1,228
1,21
1,225
1,117
1,83
1,214
1,141
1,16
1,223
1,315
1,247
1,241
1,104
1,24
1,196
1,243
1,266
1,320
1,130
1,98
1,326
1,103
1,192
1,32
1,155
1,300
1,331
1,136
1,333
1,45
1,61
1,275
1,242
1,296
1,263
1,133
1,278
1,210
1,38
1,89
1,169
1,71
1,52
1,207
1,221
1,303
1,208
1,163
1,26
1,80
1,94
1,285
1,114
1,56
1,313
1,219
1,334
1,36
1,79
1,206
1,55
1,139
1,48
1,205
1,18
1,166
1,188
1,253
1,138
1,145
1,62
1,327
1,317
1,270
1,69
1,65
1,11
1,41
1,295
1,5
1,216
1,91
1,252
1,12
1,231
1,30
1,279
1,8
1,238
1,179
1,174
1,15
1,304
1,292
1,95
1,123
1,213
1,60
1,59
1,218
1,46
1,230
1,96
1,50
1,288
1,232
1,77
1,124
1,198
1,217
1,97
1,27
1,330
1,311
1,100
1,199
1,251
1,321
1,85
1,336
1,236
1,17
1,128
1,272
1,14
1,335
1,54
1,267
1,286
1,258
1,107
1,149
1,310
1,110
1,212
1,153
1,148
1,276
1,9
1,19
1,72
1,234
1,314
1,90
1,143
1,99
1,1
1,280
1,237
1,332
1,35
1,184
1,146
1,57
1,151
1,167
1,140
1,264
1,191
1,240
1,180
1,249
1,200
1,255
1,185
1,224
1,290
1,164
1,324
1,23
1,177
1,277
1,10
1,283
1,160
1,82
1,157
1,195
1,66
1,302
1,78
1,70
1,44
1,233
1,273
1,112
1,312
1,152
1,261
1,92
1,84
1,183
1,259
1,129
1,182
1,269
1,197
1,47
1,142
1,171
2,142
2,84
2,133
2,141
2,18
2,45
2,28
2,136
2,35
2,220
2,3
2,132
2,200
2,317
2,147
2,330
2,78
2,25
2,326
2,166
2,59
2,201
2,174
2,29
2,53
2,298
2,145
2,314
2,254
2,41
2,42
2,17
2,336
2,70
2,80
2,109
2,62
2,291
2,207
2,170
2,4
2,249
2,213
2,134
2,325
2,66
2,32
2,275
2,181
2,37
2,229
2,51
2,278
2,165
2,315
2,319
2,89
2,20
2,119
2,271
2,301
2,321
2,139
2,90
2,284
2,146
2,258
2,111
2,74
2,155
2,82
2,308
2,33
2,190
2,58
2,257
2,85
2,73
2,172
2,6
2,104
2,226
2,71
2,272
2,197
2,149
2,299
2,195
2,1
2,287
2,274
2,30
2,214
2,164
2,125
2,56
2,218
2,198
2,219
2,68
2,222
2,306
2,46
2,244
2,304
2,120
2,177
2,99
2,335
2,130
2,12
2,77
2,98
2,64
2,259
2,86
2,129
2,189
2,24
2,311
2,113
3,49
3,300
3,216
3,312
3,78
3,95
3,224
3,264
3,192
3,306
3,72
3,206
3,265
3,108
3,99
3,304
3,208
3,160
3,199
3,43
3,159
3,195
3,183
3,112
3,24
3,130
3,287
3,36
3,45
3,330
3,283
3,109
3,64
3,145
3,65
3,212
3,210
3,125
3,75
3,240
3,293
3,258
3,2
3,126
3,207
3,198
3,270
3,184
3,256
3,237
3,282
3,186
3,328
3,238
3,232
3,16
3,62
3,190
3,122
3,310
3,218
3,35
3,173
3,235
3,292
3,302
3,38
3,55
3,136
3,67
3,134
3,271
3,127
3,3
3,148
3,233
3,106
3,179
4,224
4,10
4,152
4,232
4,292
4,50
4,318
4,316
4,309
4,197
4,278
4,161
4,150
4,264
4,217
4,223
4,317
4,41
4,315
4,127
4,245
4,153
4,282
4,177
4,128
4,181
4,21
4,111
4,116
4,106
4,98
4,158
4,222
4,320
4,266
4,34
4,126
4,76
4,271
4,78
4,269
4,209
5,31
5,214
5,185
5,227
5,142
5,95
5,52
5,312
5,37
5,187
5,48
5,325
5,151
5,43
5,33
5,17
5,293
5,248
5,302
5,104
5,101
5,132
5,133
5,316
5,99
5,58
5,223
5,3
5,314
5,9
6,106
6,55
6,147
6,196
6,335
6,314
6,158
6,129
6,70
6,263
6,220
6,45
6,117
6,184
6,2
6,334
7,309
7,332
7,81
7,55
7,41
7,299
7,112
7,135
7,131
7,263
7,17
7,45
8,302
8,219
8,220
8,40
8,107
8,279
8,209
8,2
8,199
8,314
8,291
8,203
8,29
8,127
8,95
8,204
8,79
9,299
9,209
9,188
9,70
9,273
9,10
9,134
9,144
9,85
9,71
9,301
9,66
9,110
9,153
10,293
10,83
10,218
10,77
10,74
10,87
10,136
10,113
10,148
10,36
10,55
11,116
11,297
11,118
11,246
11,201
11,84
11,213
11,77
11,159
11,241
11,156
11,36
11,4
11,308
12,285
12,104
12,130
12,330
12,94
12,260
12,222
12,3
13,320
13,94
13,217
13,200
13,295
14,210
14,155
14,45
14,41
14,234
14,33
14,48
14,266
14,258
14,70
15,256
15,321
15,215
15,223
15,177
15,237
15,21
15,209
16,172
16,88
16,209
16,299
16,287
16,115
17,255
17,159
17,102
17,330
17,320
17,291
17,157
18,139
18,275
18,255
18,171
18,192
18,5
19,248
19,18
19,312
19,16
19,44
20,190
20,111
20,285
20,1
21,218
21,178
21,28
22,178
22,164
22,266
22,248
23,271
23,212
23,112
23,188
24,327
24,34
24,94
24,10
24,1
24,223
25,4
25,266
25,258
26,325
26,104
27,310
27,289
28,205
28,51
28,32
29,227
29,330
29,11
29,23
29,316
30,29
30,273
30,49
30,201
31,321
31,237
31,331
31,5
31,294
32,61
32,293
32,189
32,110
33,156
33,170
34,284
35,308
35,14
36,316
36,320
37,283
37,179
37,312
37,242
39,103
39,44
39,96
39,69
39,176
40,60
41,58
41,148
41,57
42,157
43,278
43,329
45,142
45,268
45,323
45,313
46,311
46,255
47,295
48,240
48,336
49,120
49,282
49,52
50,2
50,185
51,117
53,88
53,64
53,115
54,163
55,307
57,39
58,27
58,198
60,215
61,104
61,284
61,114
63,136
66,273
66,334
68,282
71,241
71,151
71,258
72,273
74,65
74,128
77,110
79,317
81,301
86,217
86,310
86,76
87,225
88,125
88,184
88,228
90,71
90,128
93,286
96,319
98,20
100,134
100,110
100,151
100,141
100,307
100,243
100,270
100,263
100,129
100,138
100,118
100,261
100,98
100,321
100,194
100,230
100,183
100,237
100,296
100,225
100,104
100,193
100,180
100,29
100,285
100,181
100,45
100,211
100,264
100,315
100,19
100,39
100,140
100,114
100,105
100,218
100,125
100,61
100,275
100,195
100,79
100,164
100,267
100,250
100,319
100,65
100,21
100,322
100,312
100,11
100,288
100,157
100,334
100,317
100,213
100,318
100,283
100,106
100,273
100,160
100,92
100,22
100,88
100,189
100,290
100,185
100,320
100,12
100,335
100,14
100,173
100,228
100,132
100,80
100,281
100,199
100,2
100,113
100,84
100,154
100,302
