key,rec
1,530
1,527
1,23
1,27
1,37
1,296
1,469
1,446
1,72
1,419
1,497
1,196
1,310
1,500
1,75
1,274
1,262
1,91
1,464
1,443
1,166
1,153
1,502
1,160
1,303
1,244
1,291
1,520
1,524
1,309
1,241
1,199
1,168
1,82
1,102
1,19
1,408
1,70
1,123
1,114
1,40
1,479
1,42
1,74
1,92
1,125
1,341
1,328
1,66
1,460
1,97
1,509
1,435
1,488
1,276
1,142
1,54
1,48
1,462
1,182
1,378
1,24
1,51
1,239
1,148
1,217
1,342
1,137
1,58
1,451
1,413
1,430
1,211
1,364
1,391
1,284
1,258
1,363
1,90
1,471
1,339
1,43
1,129
1,512
1,10
1,65
1,229
1,234
1,389
1,330
1,439
1,317
1,285
1,345
1,16
1,249
1,532
1,354
1,8
1,393
1,36
1,293
1,517
1,482
1,259
1,14
1,473
1,504
1,15
1,173
1,313
1,355
1,190
1,349
1,189
1,12
1,294
1,268
1,188
1,140
1,17
1,492
1,329
1,118
1,222
1,96
1,401
1,257
1,7
1,49
1,192
1,60
1,71
1,233
1,266
1,31
1,535
1,403
1,35
1,236
1,107
1,390
1,521
1,59
1,30
1,171
1,62
1,476
1,223
1,495
1,167
1,122
1,322
1,178
1,279
1,161
1,255
1,55
1,238
1,141
1,444
1,534
1,9
1,385
1,108
1,295
1,458
1,287
1,325
1,247
1,169
1,85
1,98
1,41
1,218
1,381
1,523
1,299
1,150
1,207
1,221
1,278
1,467
1,481
1,228
1,387
1,292
1,22
1,95
1,32
1,219
1,127
1,81
1,163
1,195
1,449
1,496
1,340
1,463
1,356
1,156
1,326
1,242
1,251
1,470
1,231
1,78
1,357
1,44
1,136
1,248
1,52
1,186
1,407
1,513
1,112
1,232
1,402
1,418
1,21
1,525
1,384
1,301
1,105
1,487
1,76
1,63
1,344
1,83
1,380
1,450
1,485
1,350
1,143
1,493
1,18
1,256
1,73
1,269
1,516
1,155
1,197
1,455
1,353
1,146
1,427
1,183
1,331
1,447
1,514
1,104
1,184
1,522
1,399
1,103
1,120
1,115
1,304
1,417
1,147
1,280
1,116
1,483
1,20
1,208
1,440
1,230
1,533
1,360
1,50
1,429
1,111
1,442
1,33
1,459
1,337
1,47
1,180
1,226
1,383
1,151
1,519
1,332
1,351
1,306
1,181
1,172
1,261
1,318
1,117
1,465
1,369
1,130
1,347
1,204
1,453
1,203
1,348
1,343
1,64
1,93
1,432
1,272
1,454
1,194
1,367
1,263
1,200
1,398
1,198
1,124
1,275
1,368
1,250
1,400
1,494
1,131
1,282
1,46
1,11
1,375
1,5
1,3
1,412
1,243
1,212
1,94
1,461
1,175
1,474
1,423
1,404
1,424
1,466
1,286
1,245
1,438
1,491
1,501
1,506
1,253
1,505
1,240
1,359
1,145
1,201
1,336
1,428
1,445
1,452
1,80
1,316
1,394
1,422
1,327
1,321
1,372
1,379
1,224
1,6
1,312
1,165
1,361
1,416
1,311
1,409
1,56
1,406
1,365
1,159
1,475
1,515
1,191
1,193
1,79
1,260
1,420
1,134
1,88
1,57
1,87
1,490
1,77
1,421
1,448
1,405
1,1
1,38
1,210
1,300
1,45
1,154
1,25
1,376
1,106
1,113
1,39
1,498
1,508
1,2
1,436
1,283
1,99
1,110
1,297
1,388
1,216
1,205
1,437
1,373
1,314
1,26
1,138
1,478
1,323
1,86
1,456
1,69
1,61
1,370
1,177
1,526
1,352
1,366
1,214
1,426
1,89
1,529
1,338
1,185
1,396
1,434
1,254
1,157
1,335
1,411
1,288
1,319
1,179
1,187
1,28
1,431
1,128
1,121
1,362
1,305
1,320
1,235
1,281
1,139
1,252
1,480
1,227
1,477
1,237
1,334
1,371
1,468
1,386
1,133
1,484
1,68
1,164
1,220
1,290
1,265
1,382
1,4
1,267
1,308
1,307
1,174
1,511
1,397
1,289
1,499
1,528
1,67
1,158
1,126
1,374
1,135
1,34
1,152
1,162
1,441
1,264
1,225
1,206
1,176
1,302
1,13
1,531
1,271
1,149
1,536
1,415
1,273
1,518
1,433
1,472
1,101
1,489
1,215
1,392
1,298
1,144
1,414
1,395
1,170
1,109
1,29
1,377
1,100
1,132
1,277
1,486
1,246
1,209
1,457
1,358
1,538
1,324
1,410
1,202
1,315
1,333
1,503
1,119
1,507
1,270
1,84
1,346
1,53
1,510
1,213
1,425
1,537
2,403
2,162
2,187
2,171
2,163
2,121
2,92
2,42
2,104
2,158
2,437
2,151
2,110
2,505
2,143
2,400
2,31
2,382
2,453
2,430
2,12
2,242
2,488
2,269
2,2
2,175
2,423
2,426
2,197
2,190
2,367
2,27
2,132
2,495
2,225
2,331
2,125
2,498
2,216
2,96
2,292
2,487
2,234
2,460
2,328
2,372
2,83
2,280
2,276
2,207
2,348
2,416
2,464
2,471
2,510
2,518
2,391
2,22
2,237
2,405
2,147
2,36
2,536
2,375
2,289
2,357
2,182
2,324
2,433
2,35
2,472
2,227
2,300
2,206
2,28
2,359
2,18
2,195
2,479
2,193
2,397
2,274
2,177
2,469
2,160
2,203
2,100
2,406
2,210
2,354
2,281
2,57
2,438
2,103
2,220
2,349
2,503
2,511
2,75
2,84
2,191
2,381
2,51
2,411
2,39
2,33
2,262
2,256
2,388
2,249
2,223
2,248
2,343
2,243
2,93
2,138
2,516
2,377
2,127
2,260
2,483
2,76
2,435
2,114
2,173
2,251
2,291
2,492
2,345
2,450
2,296
2,271
2,481
2,244
2,370
2,82
2,396
2,336
2,131
2,213
2,467
2,282
2,73
2,302
2,215
2,183
2,148
2,454
2,232
2,347
2,443
2,141
2,9
2,413
2,374
2,238
2,473
2,67
2,486
2,339
2,94
2,166
2,309
2,44
2,80
3,120
3,365
3,494
3,427
3,35
3,154
3,293
3,364
3,538
3,197
3,413
3,330
3,36
3,72
3,169
3,333
3,469
3,207
3,225
3,9
3,322
3,519
3,239
3,522
3,290
3,246
3,464
3,476
3,91
3,73
3,491
3,242
3,345
3,509
3,212
3,400
3,229
3,486
3,183
3,337
3,26
3,511
3,262
3,470
3,404
3,488
3,146
3,272
3,89
3,433
3,513
3,232
3,512
3,66
3,132
3,29
3,241
3,59
3,202
3,88
3,422
3,374
3,284
3,106
3,350
4,209
4,252
4,334
4,512
4,12
4,292
4,225
4,10
4,303
4,419
4,457
4,447
4,450
4,437
4,367
4,29
4,63
4,141
4,250
4,390
4,322
4,265
4,19
4,77
4,528
4,319
4,251
4,80
4,424
4,264
4,83
4,93
4,414
4,285
4,377
4,7
4,460
4,156
4,415
4,256
4,68
4,406
4,18
4,297
4,94
5,70
5,516
5,158
5,534
5,288
5,409
5,73
5,283
5,56
5,165
5,187
5,68
5,250
5,301
5,535
5,249
5,30
5,342
5,257
5,317
5,232
5,302
5,443
5,494
6,83
6,345
6,515
6,257
6,229
6,84
6,383
6,354
6,408
6,5
6,493
6,38
7,171
7,378
7,530
7,277
7,26
7,125
7,320
7,534
7,347
7,351
7,512
7,99
7,426
7,76
7,38
7,457
7,293
8,327
8,117
8,354
8,211
8,504
8,441
8,149
8,64
8,177
8,375
8,295
8,343
8,424
8,482
9,1
9,438
9,226
9,464
9,249
9,305
9,33
9,137
9,39
9,405
9,319
9,477
9,84
9,186
10,264
10,176
10,256
10,386
10,361
10,178
10,129
11,303
11,246
11,301
11,162
11,399
12,5
12,79
12,453
12,165
12,398
12,335
12,130
13,186
13,21
13,256
13,175
13,327
13,508
13,447
13,464
13,504
14,290
14,377
14,433
14,242
15,523
15,260
15,71
15,312
15,48
16,79
16,290
17,441
17,518
17,16
17,426
17,508
18,299
18,91
18,42
19,393
19,233
19,176
20,373
20,368
20,372
20,536
21,386
22,255
22,412
22,145
22,515
24,142
24,132
25,172
25,236
25,13
27,375
28,536
29,260
30,275
32,416
36,254
38,179
38,496
40,404
40,193
41,427
42,115
44,534
45,47
46,290
60,38
61,31
62,410
74,319
80,215
83,83
100,286
100,433
100,234
100,516
100,466
100,156
100,384
100,272
100,226
100,362
100,397
100,22
100,484
100,449
100,139
100,527
100,86
100,323
100,185
100,499
100,217
